"Unnamed: 0","created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","Kata","Tokenized Text"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","pastry","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","enak","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","di","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","makassar","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","thankyou","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","monsier","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"55","Fri Oct 20 10:30:55 +0000 2023","","Norak bgt uwe akhirnya ada pastry enak di makassar thankyou monsier spoon ","0","0","0","1","in","","","nniisoy","","spoon","['Norak', 'bgt', 'uwe', 'akhirnya ada', 'pastry', 'enak di', 'makassar', 'thankyou', 'monsier', 'spoon']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","1830","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","Nusantara","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","Tentara","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","Pelajar","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","arus","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","lalin","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","terpantau","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","ramai","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","lancar","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"56","Fri Oct 20 10:30:27 +0000 2023","","1830 Nusantara  Tentara Pelajar arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","MAM","['1830', 'Nusantara', 'Tentara', 'Pelajar', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"57","Fri Oct 20 10:30:17 +0000 2023","","Makassar nda baik² sj","0","0","0","1","in","","","fachruzy8","","Makassar","['Makassar', 'nda', 'baik²', 'sj']"
"57","Fri Oct 20 10:30:17 +0000 2023","","Makassar nda baik² sj","0","0","0","1","in","","","fachruzy8","","nda","['Makassar', 'nda', 'baik²', 'sj']"
"57","Fri Oct 20 10:30:17 +0000 2023","","Makassar nda baik² sj","0","0","0","1","in","","","fachruzy8","","baik²","['Makassar', 'nda', 'baik²', 'sj']"
"57","Fri Oct 20 10:30:17 +0000 2023","","Makassar nda baik² sj","0","0","0","1","in","","","fachruzy8","","sj","['Makassar', 'nda', 'baik²', 'sj']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","1830","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","UripKantor","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","Gub","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","terpantau","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","ramai","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","lancar","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"58","Fri Oct 20 10:30:11 +0000 2023","","1830 UripKantor Gub terpantau ramai lancar  er ","0","0","0","1","in","","","DiskominfoMKS","","er","['1830', 'UripKantor', 'Gub', 'terpantau', 'ramai', 'lancar er']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","Petugas","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","pemadam","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","kebakaran","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","di","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","Kota","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","Makassar","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","justru","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","dianiaya","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","warga","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","saat","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","akan","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","memadamkan","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","api","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","Pintu","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","kaca","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","mobil","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","petugas","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"59","Fri Oct 20 10:30:09 +0000 2023","","Petugas pemadam kebakaran di Kota Makassar justru dianiaya warga saat akan memadamkan api Pintu kaca mobil petugas pecah  ","0","0","0","1","in","","","indozonemedia","","pecah","['Petugas', 'pemadam kebakaran di', 'Kota', 'Makassar', 'justru', 'dianiaya', 'warga saat akan memadamkan api', 'Pintu', 'kaca mobil petugas pecah']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","1829","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","Losari","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","depan","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","Hotel","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","MGH","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","arus","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","lalin","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","terpantau","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","ramai","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","lancar","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"60","Fri Oct 20 10:30:05 +0000 2023","","1829 Losari  depan Hotel MGH arus lalin terpantau ramai lancar   MAM ","0","0","0","1","in","","","DiskominfoMKS","","MAM","['1829', 'Losari', 'depan', 'Hotel', 'MGH', 'arus', 'lalin', 'terpantau', 'ramai', 'lancar', 'MAM']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","infoXwor_","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","jefrinichol","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","abis","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","dari","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","makassar","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","lanjut","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","ke","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","ambon","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","ya","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","Bokap","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","gw","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","dah","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","meninggal","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","tapi","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","om²","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","gw","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","masih","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","ada","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
"61","Fri Oct 20 10:29:55 +0000 2023","","infoXwor_ jefrinichol abis dari makassar lanjut ke ambon ya Bokap gw dah meninggal tapi om² gw masih ada semua Lo tinggal pilih mo gelud sama siapa","0","0","0","1","in","","","Oceanologic18","","semua","['infoXwor_', 'jefrinichol', 'abis dari', 'makassar', 'lanjut ke', 'ambon', 'ya', 'Bokap', 'gw', 'dah meninggal tapi', 'om²', 'gw', 'masih ada semua', 'Lo', 'tinggal pilih', 'mo', 'gelud', 'sama siapa']"
